Date,Cummulative Advancing Coins (%24h),Cummulative Declining Coins (%24h),,ADVN - DECN,,19 Calc,39 Calc,,Osc (MO),Index (MSI)
26 Aug 2019,58,67,,-9,,-12.10921118,-11.43137163,,-0.6778395499,-49.89965721
27 Aug 2019,27,98,,-71,,-11.79829006,-11.30980305,,-0.4884870135,-50.38814422
28 Aug 2019,16,109,,-93,,-17.71846105,-14.29431289,,-3.42414816,-53.81229238
29 Aug 2019,30,95,,-65,,-25.24661495,-18.22959725,,-7.017017699,-60.82931008
30 Aug 2019,85,40,,45,,-29.22195345,-20.56811739,,-8.653836067,-69.48314615
31 Aug 2019,57,68,,-11,,-21.79975811,-17.28971152,,-4.510046591,-73.99319274
1 Sep 2019,65,60,,5,,-20.7197823,-16.97522594,,-3.744556356,-77.7377491
2 Sep 2019,96,29,,67,,-18.14780407,-15.87646464,,-2.271339423,-80.00908852
3 Sep 2019,68,57,,11,,-9.633023661,-11.73264141,,2.099617751,-77.90947077
4 Sep 2019,23,102,,-79,,-7.569721295,-10.59600934,,3.026288047,-74.88318272
5 Sep 2019,40,85,,-45,,-14.71274917,-14.01620887,,-0.6965402907,-75.57972301
6 Sep 2019,22,103,,-81,,-17.74147425,-15.56539843,,-2.176075818,-77.75579883
7 Sep 2019,108,17,,91,,-24.06732682,-18.83712851,,-5.230198315,-82.98599714
8 Sep 2019,77,48,,29,,-12.56059414,-13.34527208,,0.7846779424,-82.2013192
9 Sep 2019,47,78,,-31,,-8.404534727,-11.22800848,,2.823473752,-79.37784545
10 Sep 2019,23,102,,-79,,-10.66408125,-12.21660806,,1.552526801,-77.82531865
11 Sep 2019,39,86,,-47,,-17.49767313,-15.55577765,,-1.941895476,-79.76721412
12 Sep 2019,79,46,,33,,-20.44790582,-17.12798877,,-3.319917046,-83.08713117
13 Sep 2019,51,74,,-23,,-15.10311523,-14.62158933,,-0.4815259028,-83.56865707
14 Sep 2019,92,33,,59,,-15.89280371,-15.04050987,,-0.852293846,-84.42095092
15 Sep 2019,54,71,,-17,,-8.40352334,-11.33848437,,2.934961032,-81.48598989
16 Sep 2019,48,77,,-29,,-9.263171006,-11.62156015,,2.358389147,-79.12760074
17 Sep 2019,97,28,,69,,-11.23685391,-12.49048215,,1.25362824,-77.8739725
18 Sep 2019,99,26,,73,,-3.213168515,-8.415958038,,5.202789523,-72.67118298
19 Sep 2019,48,77,,-29,,4.408148337,-4.345160136,,8.753308473,-63.9178745
20 Sep 2019,41,84,,-43,,1.067333503,-5.57790213,,6.645235633,-57.27263887
21 Sep 2019,30,95,,-65,,-3.339399847,-7.449007023,,4.109607176,-53.16303169
22 Sep 2019,43,82,,-39,,-9.505459863,-10.32655667,,0.8210968094,-52.34193489
23 Sep 2019,22,103,,-81,,-12.45491388,-11.76022884,,-0.6946850379,-53.03661992
24 Sep 2019,8,117,,-109,,-19.30942249,-15.2222174,,-4.087205092,-57.12382502
25 Sep 2019,58,67,,-9,,-28.27848024,-19.91110653,,-8.367373713,-65.49119873
26 Sep 2019,31,94,,-63,,-26.35063222,-19.3655512,,-6.985081016,-72.47627974
27 Sep 2019,109,16,,93,,-30.01556899,-21.54727364,,-8.468295354,-80.9445751
28 Sep 2019,62,63,,-1,,-17.71401209,-15.81990996,,-1.894102137,-82.83867723
29 Sep 2019,26,99,,-73,,-16.04261089,-15.07891446,,-0.963696425,-83.80237366
30 Sep 2019,100,25,,75,,-21.7383498,-17.97496874,,-3.763381059,-87.56575472
1 Oct 2019,64,61,,3,,-12.06451482,-13.3262203,,1.261705483,-86.30404924
2 Oct 2019,79,46,,33,,-10.55806334,-12.50990929,,1.95184595,-84.35220329
3 Oct 2019,36,89,,-53,,-6.202257002,-10.23441382,,4.032156819,-80.32004647
4 Oct 2019,97,28,,69,,-10.8820313,-12.37269313,,1.490661828,-78.82938464
5 Oct 2019,49,76,,-27,,-2.893828172,-8.304058474,,5.410230302,-73.41915434
6 Oct 2019,29,96,,-67,,-5.304445354,-9.23885555,,3.934410196,-69.48474414
7 Oct 2019,103,22,,81,,-11.47400082,-12.12691277,,0.6529119535,-68.83183219
8 Oct 2019,66,59,,7,,-2.226600737,-7.470567134,,5.243966397,-63.58786579
9 Oct 2019,98,27,,71,,-1.303940663,-6.747038777,,5.443098114,-58.14476768
10 Oct 2019,35,90,,-55,,5.926453403,-2.859686838,,8.786140241,-49.35862743
11 Oct 2019,29,96,,-67,,-0.1661919373,-5.466702496,,5.300510559,-44.05811688
12 Oct 2019,42,83,,-41,,-6.849572744,-8.543367372,,1.693794628,-42.36432225
13 Oct 2019,63,62,,1,,-10.26461547,-10.166199,,-0.09841646624,-42.46273871
14 Oct 2019,90,35,,55,,-9.138153922,-9.607889053,,0.4697351305,-41.99300358
15 Oct 2019,32,93,,-61,,-2.72433853,-6.3774946,,3.65315607,-38.33984751
16 Oct 2019,28,97,,-69,,-8.551904677,-9.10861987,,0.5567151931,-37.78313232
17 Oct 2019,96,29,,67,,-14.59671421,-12.10318888,,-2.493525333,-40.27665765
18 Oct 2019,23,102,,-79,,-6.437042788,-8.148029433,,1.710986644,-38.56567101
19 Oct 2019,70,55,,15,,-13.69333851,-11.69062796,,-2.002710548,-40.56838156
20 Oct 2019,92,33,,59,,-10.82400466,-10.35609656,,-0.4679080955,-41.03628965
21 Oct 2019,64,61,,3,,-3.841604193,-6.888291735,,3.046687542,-37.98960211
22 Oct 2019,25,100,,-75,,-3.157443773,-6.393877148,,3.236433375,-34.75316874
23 Oct 2019,11,114,,-103,,-10.3416994,-9.824183291,,-0.5175161053,-35.27068484
24 Oct 2019,90,35,,55,,-19.60752946,-14.48297413,,-5.12455533,-40.39524017
25 Oct 2019,116,9,,107,,-12.14677651,-11.00882542,,-1.137951091,-41.53319126
26 Oct 2019,58,67,,-9,,-0.2320988598,-5.108384149,,4.876285289,-36.65690597
27 Oct 2019,103,22,,81,,-1.108888974,-5.302964942,,4.194075968,-32.46283001
28 Oct 2019,41,84,,-43,,7.101999924,-0.9878166944,,8.089816618,-24.37301339
29 Oct 2019,73,52,,21,,2.091799931,-3.08842586,,5.180225791,-19.1927876
30 Oct 2019,34,91,,-57,,3.982619938,-1.884004567,,5.866624505,-13.32616309
31 Oct 2019,61,64,,-3,,-2.115642056,-4.639804338,,2.524162283,-10.80200081
1 Nov 2019,89,36,,53,,-2.20407785,-4.557814121,,2.353736271,-8.448264537
2 Nov 2019,75,50,,25,,3.316329935,-1.679923415,,4.99625335,-3.452011187
3 Nov 2019,42,83,,-41,,5.484696941,-0.3459272446,,5.830624186,2.378612999
4 Nov 2019,95,30,,65,,0.8362272472,-2.378630882,,3.21485813,5.593471129
5 Nov 2019,77,48,,29,,7.252604523,0.9903006617,,6.262303861,11.85577499
6 Nov 2019,75,50,,25,,9.42734407,2.390785629,,7.036558442,18.89233343
7 Nov 2019,45,80,,-35,,10.98460966,3.521246347,,7.463363316,26.35569675
8 Nov 2019,15,110,,-95,,6.386148697,1.59518403,,4.790964667,31.14666141
9 Nov 2019,78,47,,31,,-3.752466173,-3.234575172,,-0.5178910011,30.62877041
10 Nov 2019,109,16,,93,,-0.2772195555,-1.522846413,,1.245626858,31.87439727
11 Nov 2019,18,107,,-89,,9.0505024,3.203295908,,5.847206492,37.72160376
12 Nov 2019,72,53,,19,,-0.75454784,-1.406868888,,0.6523210478,38.37392481
13 Nov 2019,75,50,,25,,1.220906944,-0.3865254434,,1.607432387,39.9813572
14 Nov 2019,46,79,,-33,,3.59881625,0.8828008288,,2.716015421,42.69737262
15 Nov 2019,23,102,,-79,,-0.06106537532,-0.8113392127,,0.7502738373,43.44764646
16 Nov 2019,82,43,,39,,-7.954958838,-4.720772252,,-3.234186586,40.21345987
17 Nov 2019,70,55,,15,,-3.259462954,-2.534733639,,-0.7247293146,39.48873056
18 Nov 2019,16,109,,-93,,-1.433516659,-1.657996957,,0.2244802989,39.71321086
19 Nov 2019,25,100,,-75,,-10.59016499,-6.22509711,,-4.365067883,35.34814297
20 Nov 2019,36,89,,-53,,-17.03114849,-9.663842254,,-7.367306239,27.98083673
21 Nov 2019,10,115,,-105,,-20.62803364,-11.83065014,,-8.797383503,19.18345323
22 Nov 2019,20,105,,-85,,-29.06523028,-16.48911763,,-12.57611265,6.607340585
23 Nov 2019,110,15,,95,,-34.65870725,-19.91466175,,-14.7440455,-8.136704915
24 Nov 2019,13,112,,-99,,-21.69283653,-14.16892866,,-7.523907862,-15.66061278
25 Nov 2019,68,57,,11,,-29.42355287,-18.41048223,,-11.01307064,-26.67368342
26 Nov 2019,103,22,,81,,-25.38119759,-16.93995812,,-8.441239466,-35.11492288
27 Nov 2019,103,22,,81,,-14.74307783,-12.04296021,,-2.700117614,-37.8150405
28 Nov 2019,57,68,,-11,,-5.168770045,-7.390812203,,2.222042158,-35.59299834
29 Nov 2019,98,27,,71,,-5.751893041,-7.571271593,,1.819378553,-33.77361979
30 Nov 2019,22,103,,-81,,1.923296263,-3.642708014,,5.566004277,-28.20761551
1 Dec 2019,49,76,,-27,,-6.369033363,-7.510572613,,1.14153925,-27.06607626
2 Dec 2019,38,87,,-49,,-8.432130027,-8.485043982,,0.0529139557,-27.0131623
3 Dec 2019,55,70,,-15,,-12.48891702,-10.51079178,,-1.978125241,-28.99128755
4 Dec 2019,38,87,,-49,,-12.74002532,-10.73525219,,-2.004773128,-30.99606067
5 Dec 2019,87,38,,49,,-16.36602279,-12.64848958,,-3.717533205,-34.71359388
6 Dec 2019,86,39,,47,,-9.82942051,-9.566065105,,-0.2633554053,-34.97694928
7 Dec 2019,67,58,,9,,-4.146478459,-6.73776185,,2.59128339,-32.38566589
8 Dec 2019,83,42,,41,,-2.831830613,-5.950873757,,3.119043144,-29.26662275
9 Dec 2019,23,102,,-79,,1.551352448,-3.603330069,,5.154682517,-24.11194023
10 Dec 2019,29,96,,-67,,-6.503782797,-7.373163566,,0.8693807691,-23.24255946
11 Dec 2019,48,77,,-29,,-12.55340452,-10.35450539,,-2.19889913,-25.44145859
12 Dec 2019,80,45,,35,,-14.19806407,-11.28678012,,-2.911283947,-28.35274254
13 Dec 2019,71,54,,17,,-9.278257659,-8.972441112,,-0.3058165465,-28.65855909
14 Dec 2019,23,102,,-79,,-6.650431893,-7.673819057,,1.023387164,-27.63517192
15 Dec 2019,76,49,,27,,-13.8853887,-11.2401281,,-2.6452606,-30.28043252
16 Dec 2019,23,102,,-79,,-9.796849833,-9.328121699,,-0.4687281346,-30.74916066
17 Dec 2019,15,110,,-95,,-16.71716485,-12.81171561,,-3.905449236,-34.65460989
18 Dec 2019,117,8,,109,,-24.54544837,-16.92112983,,-7.624318532,-42.27892842
19 Dec 2019,47,78,,-31,,-11.19090353,-10.62507334,,-0.5658301871,-42.84475861
20 Dec 2019,75,50,,25,,-13.17181318,-11.64381967,,-1.527993501,-44.37275211
21 Dec 2019,46,79,,-33,,-9.354631858,-9.811628691,,0.4569968326,-43.91575528
22 Dec 2019,100,25,,75,,-11.71916867,-10.97104726,,-0.7481214162,-44.6638767
23 Dec 2019,22,103,,-81,,-3.047251805,-6.672494893,,3.625243088,-41.03863361
24 Dec 2019,72,53,,19,,-10.84252662,-10.38887015,,-0.4536564759,-41.49229008
25 Dec 2019,32,93,,-61,,-7.858273962,-8.919426641,,1.061152679,-40.4311374
26 Dec 2019,44,81,,-37,,-13.17244657,-11.52345531,,-1.648991257,-42.08012866
27 Dec 2019,78,47,,31,,-15.55520191,-12.79728254,,-2.757919366,-44.83804803
28 Dec 2019,67,58,,9,,-10.89968172,-10.60741842,,-0.2922633018,-45.13031133
29 Dec 2019,97,28,,69,,-8.909713547,-9.627047496,,0.7173339492,-44.41297738
30 Dec 2019,32,93,,-61,,-1.118742192,-5.695695121,,4.576952929,-39.83602445
31 Dec 2019,26,99,,-73,,-7.106867973,-8.460910365,,1.354042392,-38.48198206
1 Jan 2020,89,36,,53,,-13.69618118,-11.68786485,,-2.008316329,-40.49029839
2 Jan 2020,18,107,,-89,,-7.026563058,-8.453471604,,1.426908546,-39.06338984
3 Jan 2020,115,10,,105,,-15.22390675,-12.48079802,,-2.743108728,-41.80649857
4 Jan 2020,98,27,,71,,-3.201516077,-6.606758123,,3.405242046,-38.40125652
5 Jan 2020,67,58,,9,,4.218635531,-2.726420217,,6.945055748,-31.45620078
6 Jan 2020,95,30,,65,,4.696771978,-2.140099206,,6.836871184,-24.61932959
7 Jan 2020,65,60,,5,,10.72709478,1.216905754,,9.510189026,-15.10914057
8 Jan 2020,41,84,,-43,,10.1543853,1.406060467,,8.748324835,-6.360815731
9 Jan 2020,45,80,,-35,,4.838946772,-0.8142425567,,5.653189328,-0.7076264028
10 Jan 2020,99,26,,73,,0.8550520946,-2.523530429,,3.378582523,2.670956121
11 Jan 2020,62,63,,-1,,8.069546885,1.252646093,,6.816900793,9.487856913
12 Jan 2020,97,28,,69,,7.162592197,1.140013788,,6.022578409,15.51043532
13 Jan 2020,49,76,,-27,,13.34633298,4.533013099,,8.813319878,24.3237552
14 Jan 2020,110,15,,95,,9.311699679,2.956362444,,6.355337236,30.67909244
15 Jan 2020,77,48,,29,,17.88052971,7.558544321,,10.32198539,41.00107783
16 Jan 2020,40,85,,-45,,18.99247674,8.630617105,,10.36185963,51.36293746
17 Jan 2020,102,23,,79,,12.59322907,5.94908625,,6.644142816,58.00708028
18 Jan 2020,48,77,,-29,,19.23390616,9.601631938,,9.632274222,67.6393545
19 Jan 2020,19,106,,-87,,14.41051554,7.671550341,,6.738965203,74.3783197
20 Jan 2020,73,52,,21,,4.269463989,2.937972824,,1.331491166,75.70981087
21 Jan 2020,89,36,,53,,5.94251759,3.841074183,,2.101443408,77.81125427
22 Jan 2020,46,79,,-33,,10.64826583,6.299020473,,4.349245358,82.16049963
23 Jan 2020,16,109,,-93,,6.283439248,4.33406945,,1.949369798,84.10986943
24 Jan 2020,80,45,,35,,-3.644904677,-0.5326340228,,-3.112270654,80.99759878
25 Jan 2020,44,81,,-37,,0.219585791,1.243997678,,-1.024411887,79.97318689
26 Jan 2020,106,19,,87,,-3.502372788,-0.6682022055,,-2.834170583,77.13901631
27 Jan 2020,102,23,,79,,5.547864491,3.715207905,,1.832656586,78.97167289
28 Jan 2020,105,20,,85,,12.89307804,7.479447509,,5.413630532,84.38530343
29 Jan 2020,71,54,,17,,20.10377024,11.35547513,,8.748295103,93.13359853
30 Jan 2020,98,27,,71,,19.79339321,11.63770138,,8.155691836,101.2892904
31 Jan 2020,24,101,,-77,,24.91405389,14.60581631,,10.30823758,111.5975279
1 Feb 2020,86,39,,47,,14.7226485,10.02552549,,4.69712301,116.294651
2 Feb 2020,80,45,,35,,17.95038365,11.87424922,,6.076134434,122.3707854
3 Feb 2020,56,69,,-13,,19.65534529,13.03053676,,6.62480853,128.9955939
4 Feb 2020,66,59,,7,,16.38981076,11.72900992,,4.660800839,133.6563948
5 Feb 2020,106,19,,87,,15.45082968,11.49255942,,3.958270259,137.614665
6 Feb 2020,88,37,,51,,22.60574671,15.26793145,,7.337815262,144.9524803
7 Feb 2020,73,52,,21,,25.44517204,17.05453488,,8.390637163,153.3431174
8 Feb 2020,68,57,,11,,25.00065484,17.25180814,,7.748846703,161.0919642
9 Feb 2020,103,22,,81,,23.60058935,16.93921773,,6.661371626,167.7533358
10 Feb 2020,48,77,,-29,,29.34053042,20.14225684,,9.198273577,176.9516094
11 Feb 2020,105,20,,85,,23.50647738,17.685144,,5.821333377,182.7729427
12 Feb 2020,102,23,,79,,29.65582964,21.0508868,,8.604942839,191.3778856
13 Feb 2020,47,78,,-31,,34.59024668,23.94834246,,10.64190422,202.0197898
14 Feb 2020,101,24,,77,,28.03122201,21.20092534,,6.830296671,208.8500865
15 Feb 2020,9,116,,-107,,32.92809981,23.99087907,,8.937220737,217.7873072
16 Feb 2020,36,89,,-53,,18.93528983,17.44133512,,1.49395471,219.2812619
17 Feb 2020,41,84,,-43,,11.74176084,13.91926836,,-2.177507517,217.1037544
18 Feb 2020,116,9,,107,,6.26758476,11.07330494,,-4.805720183,212.2980342
19 Feb 2020,15,110,,-95,,16.34082628,15.8696397,,0.4711865877,212.7692208
20 Feb 2020,42,83,,-41,,5.206743655,10.32615771,,-5.119414056,207.6498067
21 Feb 2020,97,28,,69,,0.5860692897,7.759849826,,-7.173780536,200.4760262
22 Feb 2020,43,82,,-39,,7.427462361,10.82185733,,-3.394394974,197.0816312
23 Feb 2020,101,24,,77,,2.784716125,8.330764468,,-5.546048343,191.5355829
24 Feb 2020,17,108,,-91,,10.20624451,11.76422624,,-1.557981732,189.9776011
25 Feb 2020,12,113,,-101,,0.085620061,6.626014932,,-6.540394871,183.4372063
26 Feb 2020,18,107,,-89,,-10.02294195,1.244714185,,-11.26765613,172.1695501
27 Feb 2020,102,23,,79,,-17.92064775,-3.267521524,,-14.65312623,157.5164239
28 Feb 2020,26,99,,-73,,-8.228582976,0.8458545523,,-9.074437528,148.4419864
29 Feb 2020,38,87,,-49,,-14.70572468,-2.846438175,,-11.8592865,136.5826999
1 Mar 2020,41,84,,-43,,-18.13515221,-5.154116267,,-12.98103594,123.6016639
2 Mar 2020,107,18,,89,,-20.62163699,-7.046410453,,-13.57522654,110.0264374
3 Mar 2020,55,70,,-15,,-9.65947329,-2.244089931,,-7.41538336,102.6110541
4 Mar 2020,78,47,,31,,-10.19352596,-2.881885434,,-7.311640527,95.29941352
5 Mar 2020,107,18,,89,,-6.074173365,-1.187791162,,-4.886382203,90.41303132
6 Mar 2020,80,45,,35,,3.433243971,3.321598396,,0.1116455756,90.5246769
7 Mar 2020,28,97,,-69,,6.589919574,4.905518476,,1.684401098,92.209078
8 Mar 2020,10,115,,-105,,-0.9690723832,1.210242552,,-2.179314935,90.02976306
9 Mar 2020,21,104,,-83,,-11.37216514,-4.100269575,,-7.271895569,82.75786749
10 Mar 2020,89,36,,53,,-18.53494863,-8.045256097,,-10.48969253,72.26817496
11 Mar 2020,20,105,,-85,,-11.38145377,-4.992993292,,-6.388460476,65.87971448
12 Mar 2020,13,112,,-99,,-18.74330839,-8.993343627,,-9.749964763,56.12974972
13 Mar 2020,106,19,,87,,-26.76897755,-13.49367645,,-13.27530111,42.85444861
14 Mar 2020,23,102,,-79,,-15.3920798,-8.468992624,,-6.923087173,35.93136144
15 Mar 2020,100,25,,75,,-21.75287182,-11.99554299,,-9.757328824,26.17403261
16 Mar 2020,10,115,,-105,,-12.07758464,-7.645765843,,-4.431818792,21.74221382
17 Mar 2020,101,24,,77,,-21.36982617,-12.51347755,,-8.856348621,12.8858652
18 Mar 2020,69,56,,13,,-11.53284355,-8.037803673,,-3.495039881,9.39082532
19 Mar 2020,119,6,,113,,-9.079559199,-6.985913489,,-2.09364571,7.297179611
20 Mar 2020,41,84,,-43,,3.128396721,-0.986617815,,4.115014536,11.41219415
21 Mar 2020,82,43,,39,,-1.484442951,-3.087286924,,1.602843973,13.01503812
22 Mar 2020,10,115,,-105,,2.564001344,-0.982922578,,3.546923922,16.56196204
23 Mar 2020,111,14,,97,,-8.19239879,-6.183776449,,-2.008622341,14.5533397
24 Mar 2020,102,23,,79,,2.326841089,-1.024587627,,3.351428715,17.90476842
25 Mar 2020,31,94,,-63,,9.99415698,2.976641755,,7.017515225,24.92228364
26 Mar 2020,85,40,,45,,2.694741282,-0.3221903331,,3.016931615,27.93921526
27 Mar 2020,33,92,,-59,,6.925267154,1.943919184,,4.98134797,32.92056323
28 Mar 2020,20,105,,-85,,0.3327404382,-1.103276776,,1.436017214,34.35658044
29 Mar 2020,16,109,,-93,,-8.200533606,-5.298112937,,-2.902420669,31.45415977
30 Mar 2020,117,8,,109,,-16.68048025,-9.68320729,,-6.997272955,24.45688682
31 Mar 2020,75,50,,25,,-4.112432221,-3.749046925,,-0.3633852951,24.09350152
1 Apr 2020,105,20,,85,,-1.201188998,-2.311594579,,1.110405581,25.2039071
2 Apr 2020,113,12,,101,,7.418929901,2.05398515,,5.364944752,30.56885185
3 Apr 2020,63,62,,1,,16.77703691,7.001285892,,9.775751019,40.34460287
4 Apr 2020,102,23,,79,,15.19933322,6.701221598,,8.498111622,48.84271449
5 Apr 2020,25,100,,-75,,21.5793999,10.31616052,,11.26323938,60.10595387
6 Apr 2020,110,15,,95,,11.92145991,6.050352492,,5.871107416,65.97706129
7 Apr 2020,31,94,,-63,,20.22931392,10.49783487,,9.73147905,75.70854034
8 Apr 2020,106,19,,87,,11.90638253,6.822943124,,5.083439402,80.79197974
9 Apr 2020,58,67,,-9,,19.41574427,10.83179597,,8.583948305,89.37592805
10 Apr 2020,12,113,,-101,,16.57416985,9.840206169,,6.733963676,96.10989172
11 Apr 2020,42,83,,-41,,4.816752861,4.298195861,,0.5185570004,96.62844873
12 Apr 2020,104,21,,83,,0.2350775751,2.033286068,,-1.798208493,94.83024023
13 Apr 2020,26,99,,-73,,8.511569818,6.081621764,,2.429948053,97.26018829
14 Apr 2020,63,62,,1,,0.3604128358,2.127540676,,-1.76712784,95.49306045
15 Apr 2020,17,108,,-91,,0.4243715523,2.071163642,,-1.64679209,93.84626835
16 Apr 2020,117,8,,109,,-8.718065603,-2.58239454,,-6.135671063,87.71059729
17 Apr 2020,58,67,,-9,,3.053740957,2.996725187,,0.05701577006,87.76761306
18 Apr 2020,104,21,,83,,1.848366862,2.396888928,,-0.5485220663,87.219091
19 Apr 2020,30,95,,-65,,9.963530175,6.427044482,,3.536485694,90.75557669
20 Apr 2020,9,116,,-107,,2.467177158,2.855692257,,-0.3885150995,90.36706159
21 Apr 2020,51,74,,-23,,-8.479540558,-2.637092355,,-5.842448202,84.52461339
22 Apr 2020,105,20,,85,,-9.931586502,-3.655237738,,-6.276348764,78.24826462
23 Apr 2020,98,27,,71,,-0.4384278519,0.7775241492,,-1.215952001,77.03231262
24 Apr 2020,105,20,,85,,6.705414933,4.288647942,,2.416766992,79.44907961
25 Apr 2020,89,36,,53,,14.53487344,8.324215545,,6.210657895,85.65973751
26 Apr 2020,91,34,,57,,18.3813861,10.55800477,,7.823381329,93.48311884
27 Apr 2020,53,72,,-19,,22.24324749,12.88010453,,9.363142957,102.8462618
28 Apr 2020,95,30,,65,,18.11892274,11.2860993,,6.832823435,109.6790852
29 Apr 2020,112,13,,99,,22.80703046,13.97179434,,8.835236126,118.5143214
30 Apr 2020,21,104,,-83,,30.42632742,18.22320462,,12.2031228,130.7174442
1 May 2020,106,19,,87,,19.08369468,13.16204439,,5.921650286,136.6390944
2 May 2020,84,41,,43,,25.87532521,16.85394217,,9.021383038,145.6604775
3 May 2020,22,103,,-81,,27.58779269,18.16124506,,9.426547626,155.0870251
4 May 2020,59,66,,-7,,16.72901342,13.20318281,,3.52583061,158.6128557
5 May 2020,42,83,,-41,,14.35611208,12.19302367,,2.163088409,160.7759441
6 May 2020,63,62,,1,,8.820500869,9.533372485,,-0.7128716156,160.0630725
7 May 2020,93,32,,61,,8.038450782,9.10670386,,-1.068253078,158.9948194
8 May 2020,70,55,,15,,13.3346057,11.70136867,,1.633237037,160.6280565
9 May 2020,31,94,,-63,,13.50114513,11.86630023,,1.6348449,162.2629014
10 May 2020,14,111,,-97,,5.85103062,8.122985222,,-2.271954602,159.9909468
11 May 2020,34,91,,-57,,-4.434072442,2.866835961,,-7.300908403,152.6900384
12 May 2020,108,17,,91,,-9.690665198,-0.1265058368,,-9.564159361,143.125879
13 May 2020,94,31,,63,,0.3784013221,4.429819455,,-4.051418133,139.0744609
14 May 2020,76,49,,27,,6.64056119,7.358328482,,-0.7177672923,138.3566936
15 May 2020,36,89,,-53,,8.676505071,8.340412058,,0.3360930128,138.6927866
16 May 2020,74,51,,23,,2.508854564,5.273391455,,-2.764536891,135.9282497
17 May 2020,86,39,,47,,4.557969107,6.159721882,,-1.601752775,134.3264969
18 May 2020,88,37,,51,,8.802172197,8.201735788,,0.6004364084,134.9269333
19 May 2020,51,74,,-23,,13.02195498,10.341649,,2.680305978,137.6072393
20 May 2020,43,82,,-39,,9.419759479,8.674566549,,0.7451929303,138.3524322
21 May 2020,24,101,,-77,,4.577783531,6.290838222,,-1.71305469,136.6393775
22 May 2020,107,18,,89,,-3.579994822,2.12629631,,-5.706291132,130.9330864
23 May 2020,60,65,,-5,,5.67800466,6.469981495,,-0.7919768345,130.1411096
24 May 2020,17,108,,-91,,4.610204194,5.89648242,,-1.286278226,128.8548314
25 May 2020,105,20,,85,,-4.950816225,1.051658299,,-6.002474524,122.8523568
26 May 2020,46,79,,-33,,4.044265397,5.249075384,,-1.204809987,121.6475468
27 May 2020,95,30,,65,,0.3398388577,3.336621615,,-2.996782757,118.6507641
28 May 2020,93,32,,61,,6.805854972,6.419790534,,0.3860644377,119.0368285
29 May 2020,54,71,,-17,,12.22526947,9.148801008,,3.076468467,122.113297
30 May 2020,106,19,,87,,9.302742527,7.841360957,,1.46138157,123.5746786
31 May 2020,17,108,,-91,,17.07246827,11.79929291,,5.273175365,128.8478539
1 Jun 2020,108,17,,91,,6.265221447,6.659328264,,-0.3941068168,128.4537471
2 Jun 2020,18,107,,-89,,14.7386993,10.87636185,,3.862337452,132.3160846
3 Jun 2020,98,27,,71,,4.364829372,5.882543758,,-1.517714386,130.7983702
4 Jun 2020,85,40,,45,,11.02834643,9.13841657,,1.889929865,132.6883
5 Jun 2020,50,75,,-25,,14.42551179,10.93149574,,3.49401605,136.1823161
6 Jun 2020,62,63,,-1,,10.48296061,9.134920955,,1.348039658,137.5303557
7 Jun 2020,64,61,,3,,9.334664551,8.628174907,,0.7064896442,138.2368454
8 Jun 2020,66,59,,7,,8.701198096,8.346766162,,0.3544319344,138.5912773
9 Jun 2020,85,40,,45,,8.531078286,8.279427853,,0.2516504329,138.8429278
10 Jun 2020,78,47,,31,,12.17797046,10.11545646,,2.062513997,140.9054418
11 Jun 2020,12,113,,-101,,14.06017341,11.15968364,,2.900489774,143.8059315
12 Jun 2020,108,17,,91,,2.554156071,5.551699456,,-2.997543385,140.8083881
13 Jun 2020,84,41,,43,,11.39874046,9.824114483,,1.574625981,142.3830141
14 Jun 2020,25,100,,-75,,14.55886642,11.48290876,,3.075957658,145.4589718
15 Jun 2020,38,87,,-49,,5.602979776,7.158763321,,-1.555783545,143.9031882
16 Jun 2020,88,37,,51,,0.142681798,4.350825155,,-4.208143357,139.6950449
17 Jun 2020,63,62,,1,,5.228413618,6.683283897,,-1.454870279,138.2401746
18 Jun 2020,42,83,,-41,,4.805572256,6.399119702,,-1.593547446,136.6466272
19 Jun 2020,27,98,,-71,,0.2250150308,4.029163717,,-3.804148686,132.8424785
20 Jun 2020,83,42,,41,,-6.897486472,0.2777055313,,-7.175192004,125.6672865
21 Jun 2020,56,69,,-13,,-2.107737825,2.313820255,,-4.42155808,121.2457284
22 Jun 2020,98,27,,71,,-3.196964043,1.548129242,,-4.745093285,116.5006351
23 Jun 2020,74,51,,23,,4.222732362,5.02072278,,-0.7979904183,115.7026447
24 Jun 2020,18,107,,-89,,6.100459126,5.919686641,,0.1807724846,115.8834172
25 Jun 2020,29,96,,-67,,-3.409586787,1.173702309,,-4.583289096,111.3001281
26 Jun 2020,34,91,,-57,,-9.768628108,-2.234982807,,-7.533645302,103.7664828
27 Jun 2020,35,90,,-55,,-14.4917653,-4.973233666,,-9.518531631,94.24795114
28 Jun 2020,97,28,,69,,-18.54258877,-7.474571983,,-11.06801678,83.17993435
29 Jun 2020,87,38,,49,,-9.788329891,-3.650843384,,-6.137486507,77.04244785
30 Jun 2020,36,89,,-53,,-3.909496902,-1.018301215,,-2.891195687,74.15125216
1 Jul 2020,92,33,,59,,-8.818547212,-3.617386154,,-5.201161058,68.9500911
2 Jul 2020,54,71,,-17,,-2.036692491,-0.4865168462,,-1.550175644,67.39991546
3 Jul 2020,43,82,,-39,,-3.533023241,-1.312191004,,-2.220832238,65.17908322
